rate_num,rating_type,degree,Feedback_ID
12464,Food,1,194
12465,Food,2,297
12466,Food,2,356
12467,Food,4,140
12468,Cleanliness,1,38
12469,Food,1,5
12470,Food,4,244
12471,Service,4,38
12472,Service,3,400
12473,Cleanliness,5,376
12474,Service,5,22
12475,Food,4,222
12476,Food,2,495
12477,Cleanliness,3,70
12478,Service,1,53
12479,Service,4,181
12480,Service,4,181
12481,Food,5,41
12482,Cleanliness,2,461
12483,Service,1,265
12484,Cleanliness,5,295
12485,Cleanliness,2,143
12486,Service,4,432
12487,Service,3,1
12488,Food,5,264
12489,Food,5,190
12490,Service,4,110
12491,Food,2,487
12492,Cleanliness,5,43
12493,Cleanliness,5,133
12494,Cleanliness,1,31
12495,Cleanliness,5,49
12496,Food,4,44
12497,Food,4,369
12498,Service,3,176
12499,Food,3,77
12500,Cleanliness,4,370
12501,Food,1,211
12502,Service,2,39
12503,Cleanliness,1,205
12504,Service,4,438
12505,Cleanliness,3,445
12506,Food,5,22
12507,Food,2,410
12508,Food,3,55
12509,Food,5,349
12510,Cleanliness,4,290
12511,Food,1,35
12512,Service,5,129
12513,Food,1,53
12514,Cleanliness,4,430
12515,Food,3,182
12516,Cleanliness,1,93
12517,Cleanliness,1,363
12518,Food,5,321
12519,Service,4,156
12520,Food,5,396
12521,Service,3,51
12522,Service,5,85
12523,Food,4,421
12524,Food,5,125
12525,Cleanliness,2,198
12526,Food,3,345
12527,Cleanliness,4,416
12528,Food,5,288
12529,Cleanliness,1,219
12530,Service,2,311
12531,Food,3,484
12532,Food,2,219
12533,Cleanliness,5,317
12534,Food,5,95
12535,Food,3,106
12536,Cleanliness,1,471
12537,Cleanliness,3,101
12538,Cleanliness,5,432
12539,Service,1,257
12540,Cleanliness,2,89
12541,Service,4,178
12542,Food,2,226
12543,Service,3,492
12544,Cleanliness,1,402
12545,Service,5,171
12546,Service,4,212
12547,Food,3,219
12548,Service,5,76
12549,Food,5,261
12550,Service,4,412
12551,Food,1,156
12552,Food,2,110
12553,Cleanliness,2,323
12554,Food,3,227
12555,Service,2,307
12556,Service,5,185
12557,Service,2,81
12558,Cleanliness,2,281
12559,Service,1,332
12560,Cleanliness,3,243
12561,Cleanliness,3,344
12562,Cleanliness,2,380
12563,Cleanliness,1,110
12564,Food,2,220
12565,Food,1,322
12566,Food,5,367
12567,Service,1,151
12568,Service,4,424
12569,Service,4,140
12570,Cleanliness,5,418
12571,Cleanliness,1,137
12572,Service,5,252
12573,Food,3,130
12574,Food,4,163
12575,Service,2,422
12576,Cleanliness,1,420
12577,Food,5,464
12578,Food,4,474
12579,Cleanliness,2,45
12580,Food,5,296
12581,Food,5,479
12582,Service,4,292
12583,Food,5,72
12584,Food,2,149
12585,Service,4,82
12586,Service,2,357
12587,Cleanliness,4,289
12588,Cleanliness,2,498
12589,Cleanliness,1,73
12590,Service,2,320
12591,Service,2,264
12592,Cleanliness,3,67
12593,Cleanliness,4,265
12594,Cleanliness,1,453
12595,Cleanliness,4,486
12596,Cleanliness,5,304
12597,Service,1,255
12598,Cleanliness,5,103
12599,Cleanliness,3,267
12600,Service,4,55
12601,Service,3,369
12602,Food,4,328
12603,Food,3,168
12604,Service,3,264
12605,Cleanliness,5,233
12606,Cleanliness,2,251
12607,Cleanliness,4,360
12608,Food,2,50
12609,Service,5,307
12610,Cleanliness,4,477
12611,Food,5,482
12612,Food,4,15
12613,Service,1,222
12614,Cleanliness,2,347
12615,Food,1,348
12616,Food,4,190
12617,Service,2,177
12618,Food,2,26
12619,Cleanliness,3,177
12620,Food,1,131
12621,Food,4,165
12622,Food,5,444
12623,Cleanliness,4,272
12624,Service,5,375
12625,Cleanliness,3,174
12626,Food,3,450
12627,Service,1,463
12628,Food,1,340
12629,Food,3,293
12630,Cleanliness,4,496
12631,Food,5,332
12632,Service,3,469
12633,Service,5,203
12634,Cleanliness,2,146
12635,Service,3,480
12636,Service,3,487
12637,Service,4,376
12638,Cleanliness,5,294
12639,Cleanliness,1,252
12640,Service,3,318
12641,Cleanliness,1,93
12642,Service,4,329
12643,Cleanliness,4,458
12644,Service,4,204
12645,Service,2,387
12646,Cleanliness,2,472
12647,Service,5,239
12648,Cleanliness,4,116
12649,Cleanliness,3,491
12650,Food,3,125
12651,Cleanliness,3,88
12652,Service,3,461
12653,Cleanliness,2,175
12654,Cleanliness,2,344
12655,Food,2,19
12656,Cleanliness,5,76
12657,Service,4,454
12658,Cleanliness,1,414
12659,Cleanliness,5,290
12660,Cleanliness,1,238
12661,Food,4,308
12662,Food,5,301
12663,Cleanliness,1,61
12664,Food,3,127
12665,Food,3,255
12666,Food,1,497
12667,Food,5,242
12668,Food,5,62
12669,Cleanliness,1,143
12670,Food,3,399
12671,Service,4,18
12672,Food,1,229
12673,Food,5,480
12674,Food,3,75
12675,Cleanliness,3,61
12676,Food,5,169
12677,Food,1,310
12678,Service,4,230
12679,Service,4,198
12680,Cleanliness,2,384
12681,Food,4,194
12682,Service,3,287
12683,Cleanliness,4,380
12684,Food,2,352
12685,Service,3,311
12686,Service,3,323
12687,Service,1,378
12688,Service,4,74
12689,Food,2,105
12690,Service,1,23
12691,Service,1,405
12692,Service,3,59
12693,Cleanliness,1,279
12694,Cleanliness,2,269
12695,Food,2,190
12696,Service,1,11
12697,Service,5,302
12698,Service,2,190
12699,Food,1,437
12700,Cleanliness,5,64
12701,Service,4,167
12702,Service,2,419
12703,Service,3,246
12704,Cleanliness,3,382
12705,Cleanliness,1,301
12706,Service,4,32
12707,Food,1,59
12708,Cleanliness,1,361
12709,Cleanliness,2,29
12710,Food,1,16
12711,Service,2,357
12712,Service,2,293
12713,Service,1,318
12714,Service,2,3
12715,Food,5,6
12716,Food,5,416
12717,Service,3,346
12718,Service,4,402
12719,Food,2,24
12720,Cleanliness,5,352
12721,Food,2,405
12722,Food,3,306
12723,Service,4,232
12724,Food,2,23
12725,Food,5,289
12726,Food,1,5
12727,Food,3,167
12728,Cleanliness,5,247
12729,Service,4,404
12730,Cleanliness,2,378
12731,Service,5,219
12732,Service,2,125
12733,Cleanliness,5,286
12734,Service,3,440
12735,Cleanliness,2,188
12736,Food,4,471
12737,Service,4,345
12738,Service,2,125
12739,Service,5,245
12740,Food,5,204
12741,Food,5,133
12742,Service,4,331
12743,Cleanliness,4,421
12744,Service,4,494
12745,Service,2,100
12746,Service,4,386
12747,Service,3,438
12748,Food,4,490
12749,Food,5,23
12750,Cleanliness,1,210
12751,Food,5,68
12752,Food,2,236
12753,Service,2,401
12754,Cleanliness,5,176
12755,Service,4,374
12756,Service,3,438
12757,Cleanliness,1,49
12758,Food,4,321
12759,Food,5,391
12760,Service,5,336
12761,Food,3,302
12762,Cleanliness,5,306
12763,Food,1,188
12764,Service,2,78
12765,Service,3,6
12766,Service,4,302
12767,Service,5,138
12768,Food,2,83
12769,Cleanliness,2,374
12770,Service,2,198
12771,Food,2,129
12772,Service,1,307
12773,Service,2,190
12774,Service,2,187
12775,Cleanliness,3,441
12776,Service,2,338
12777,Service,3,440
12778,Service,3,34
12779,Food,4,85
12780,Food,2,247
12781,Cleanliness,3,1
12782,Food,3,312
12783,Cleanliness,1,32
12784,Service,4,445
12785,Cleanliness,2,25
12786,Cleanliness,5,231
12787,Cleanliness,2,407
12788,Cleanliness,1,335
12789,Cleanliness,4,44
12790,Food,2,147
12791,Cleanliness,2,139
12792,Cleanliness,4,403
12793,Service,2,371
12794,Food,5,210
12795,Food,3,94
12796,Cleanliness,3,49
12797,Food,4,82
12798,Food,5,278
12799,Cleanliness,2,103
12800,Food,2,36
12801,Cleanliness,3,270
12802,Service,2,349
12803,Service,2,192
12804,Service,4,7
12805,Service,1,230
12806,Cleanliness,4,246
12807,Food,3,414
12808,Cleanliness,5,261
12809,Food,4,152
12810,Service,1,54
12811,Service,4,109
12812,Food,5,177
12813,Food,3,155
12814,Food,5,214
12815,Service,4,384
12816,Cleanliness,3,149
12817,Cleanliness,1,474
12818,Food,4,169
12819,Cleanliness,1,216
12820,Food,2,106
12821,Food,2,419
12822,Service,2,203
12823,Cleanliness,4,286
12824,Cleanliness,1,137
12825,Service,1,70
12826,Cleanliness,4,331
12827,Food,5,57
12828,Food,3,71
12829,Food,5,165
12830,Cleanliness,4,148
12831,Cleanliness,2,297
12832,Food,3,414
12833,Food,4,275
12834,Cleanliness,2,445
12835,Food,4,346
12836,Service,2,50
12837,Service,5,466
12838,Food,3,447
12839,Cleanliness,5,213
12840,Cleanliness,5,269
12841,Service,1,173
12842,Food,4,91
12843,Cleanliness,1,464
12844,Cleanliness,1,384
12845,Service,4,188
12846,Food,2,396
12847,Cleanliness,5,192
12848,Cleanliness,3,106
12849,Service,2,369
12850,Service,2,241
12851,Cleanliness,3,483
12852,Cleanliness,3,202
12853,Food,3,448
12854,Cleanliness,3,135
12855,Cleanliness,3,402
12856,Service,5,23
12857,Service,3,332
12858,Service,2,470
12859,Cleanliness,4,111
12860,Cleanliness,3,189
12861,Service,5,9
12862,Cleanliness,3,482
12863,Food,3,189
12864,Service,5,472
12865,Service,4,108
12866,Service,4,460
12867,Food,3,297
12868,Food,3,405
12869,Food,4,351
12870,Cleanliness,5,180
12871,Food,1,71
12872,Service,1,403
12873,Cleanliness,1,353
12874,Cleanliness,5,237
12875,Cleanliness,2,353
12876,Cleanliness,4,146
12877,Food,2,87
12878,Food,5,41
12879,Food,4,457
12880,Cleanliness,5,25
12881,Cleanliness,3,234
12882,Service,2,303
12883,Food,2,112
12884,Service,5,316
12885,Service,3,356
12886,Cleanliness,4,278
12887,Cleanliness,5,369
12888,Cleanliness,5,184
12889,Service,2,458
12890,Service,5,452
12891,Food,2,63
12892,Cleanliness,1,373
12893,Cleanliness,1,345
12894,Cleanliness,5,298
12895,Food,4,77
12896,Food,4,229
12897,Cleanliness,3,461
12898,Cleanliness,1,297
12899,Food,4,450
12900,Food,4,347
12901,Food,5,454
12902,Service,5,220
12903,Cleanliness,2,450
12904,Cleanliness,3,111
12905,Cleanliness,4,231
12906,Food,4,421
12907,Service,1,457
12908,Cleanliness,5,332
12909,Cleanliness,1,59
12910,Cleanliness,2,480
12911,Service,4,290
12912,Cleanliness,5,479
12913,Service,4,157
12914,Cleanliness,2,449
12915,Cleanliness,2,170
12916,Service,3,407
12917,Cleanliness,1,165
12918,Cleanliness,2,264
12919,Cleanliness,5,30
12920,Food,2,307
12921,Food,4,92
12922,Service,1,408
12923,Food,3,180
12924,Cleanliness,1,213
12925,Cleanliness,5,330
12926,Service,2,95
12927,Cleanliness,4,238
12928,Food,3,389
12929,Food,1,213
12930,Food,1,363
12931,Service,5,278
12932,Cleanliness,4,407
12933,Service,1,125
12934,Service,5,217
12935,Service,5,380
12936,Food,5,468
12937,Cleanliness,5,389
12938,Food,4,219
12939,Cleanliness,3,490
12940,Food,3,276
12941,Cleanliness,4,218
12942,Food,3,323
12943,Cleanliness,1,450
12944,Cleanliness,1,448
12945,Cleanliness,5,491
12946,Service,1,446
12947,Food,1,470
12948,Service,2,294
12949,Cleanliness,5,257
12950,Cleanliness,3,291
12951,Cleanliness,2,50
12952,Food,2,293
12953,Cleanliness,2,134
12954,Cleanliness,1,218
12955,Food,3,469
12956,Cleanliness,4,357
12957,Food,2,451
12958,Cleanliness,1,157
12959,Food,1,369
12960,Service,2,159
12961,Cleanliness,5,292
12962,Cleanliness,2,362
12963,Cleanliness,1,13
12964,Food,2,32
12965,Food,1,71
12966,Service,4,73
12967,Food,3,111
12968,Service,5,52
12969,Food,2,259
12970,Cleanliness,3,23
12971,Food,5,290
12972,Food,4,88
12973,Food,3,33
12974,Food,1,76
12975,Food,4,426
12976,Cleanliness,4,469
12977,Service,3,391
12978,Food,1,44
12979,Cleanliness,1,290
12980,Cleanliness,1,490
12981,Service,3,83
12982,Service,4,266
12983,Cleanliness,3,68
12984,Cleanliness,4,463
12985,Cleanliness,4,103
12986,Cleanliness,4,163
12987,Service,1,381
12988,Service,5,440
12989,Service,3,457
12990,Food,3,327
12991,Food,2,491
12992,Food,5,49
12993,Food,2,487
12994,Service,1,466
12995,Food,3,162
12996,Service,4,457
12997,Food,2,236
12998,Food,5,334
12999,Service,3,434
13000,Cleanliness,1,156
13001,Cleanliness,2,380
13002,Cleanliness,5,266
13003,Cleanliness,4,243
13004,Service,3,266
13005,Service,5,195
13006,Cleanliness,4,55
13007,Cleanliness,1,203
13008,Food,4,212
13009,Food,2,365
13010,Food,4,364
13011,Food,2,120
13012,Cleanliness,5,333
13013,Cleanliness,3,119
13014,Service,1,32
13015,Cleanliness,5,156
13016,Cleanliness,3,200
13017,Food,2,368
13018,Cleanliness,3,111
13019,Food,4,444
13020,Cleanliness,2,159
13021,Cleanliness,5,109
13022,Service,1,163
13023,Service,2,373
13024,Cleanliness,2,410
13025,Service,3,131
13026,Cleanliness,5,66
13027,Food,3,53
13028,Service,1,400
13029,Food,1,21
13030,Cleanliness,4,4
13031,Food,4,33
13032,Service,4,289
13033,Service,4,108
13034,Service,5,311
13035,Food,4,473
13036,Food,3,56
13037,Service,1,421
13038,Food,3,159
13039,Service,2,443
13040,Food,5,319
13041,Food,1,283
13042,Food,5,497
13043,Service,5,426
13044,Service,3,202
13045,Service,4,244
13046,Food,4,168
13047,Food,1,425
13048,Service,5,298
13049,Food,5,61
13050,Cleanliness,3,141
13051,Service,5,47
13052,Service,5,114
13053,Service,5,86
13054,Cleanliness,4,58
13055,Service,5,286
13056,Service,3,143
13057,Service,3,39
13058,Cleanliness,5,88
13059,Service,3,140
13060,Service,4,384
13061,Service,5,144
13062,Service,5,165
13063,Service,2,347
13064,Food,2,388
13065,Cleanliness,1,494
13066,Service,3,115
13067,Service,3,255
13068,Cleanliness,4,50
13069,Food,2,374
13070,Food,1,187
13071,Food,4,305
13072,Food,2,416
13073,Food,2,329
13074,Food,2,64
13075,Food,4,224
13076,Cleanliness,3,189
13077,Food,2,472
13078,Service,2,125
13079,Cleanliness,5,17
13080,Cleanliness,1,229
13081,Service,2,12
13082,Service,5,288
13083,Service,1,96
13084,Cleanliness,2,282
13085,Food,2,156
13086,Cleanliness,5,280
13087,Food,5,397
13088,Food,1,72
13089,Cleanliness,1,219
13090,Food,5,91
13091,Cleanliness,1,434
13092,Cleanliness,1,353
13093,Service,5,272
13094,Food,2,406
13095,Service,1,170
13096,Food,5,5
13097,Food,2,243
13098,Service,2,290
13099,Service,5,252
13100,Service,1,308
13101,Cleanliness,3,58
13102,Cleanliness,5,149
13103,Service,3,108
13104,Food,1,347
13105,Service,3,341
13106,Cleanliness,4,289
13107,Cleanliness,4,435
13108,Service,3,319
13109,Cleanliness,1,254
13110,Food,3,259
13111,Food,3,486
13112,Food,3,215
13113,Service,4,169
13114,Service,3,133
13115,Cleanliness,1,246
13116,Service,1,286
13117,Food,2,257
13118,Cleanliness,1,306
13119,Cleanliness,4,371
13120,Service,2,454
13121,Food,1,360
13122,Food,4,460
13123,Cleanliness,4,27
13124,Service,1,344
13125,Food,1,197
13126,Cleanliness,3,284
13127,Service,5,185
13128,Service,1,95
13129,Service,5,110
13130,Cleanliness,4,68
13131,Food,3,192
13132,Food,1,61
13133,Food,1,36
13134,Service,2,390
13135,Food,3,476
13136,Service,5,364
13137,Food,5,475
13138,Food,4,31
13139,Food,4,428
13140,Service,4,213
13141,Cleanliness,2,52
13142,Cleanliness,5,379
13143,Service,5,296
13144,Cleanliness,1,207
13145,Cleanliness,3,164
13146,Service,2,270
13147,Food,3,147
13148,Food,1,19
13149,Service,2,352
13150,Service,5,428
13151,Service,3,357
13152,Cleanliness,4,132
13153,Cleanliness,4,76
13154,Cleanliness,1,250
13155,Cleanliness,2,378
13156,Cleanliness,5,140
13157,Service,1,451
13158,Food,1,439
13159,Cleanliness,2,340
13160,Service,5,85
13161,Food,2,306
13162,Cleanliness,5,251
13163,Cleanliness,3,56
13164,Cleanliness,1,415
13165,Service,4,215
13166,Food,2,324
13167,Food,5,354
13168,Food,3,291
13169,Food,5,83
13170,Cleanliness,3,232
13171,Food,4,115
13172,Cleanliness,1,257
13173,Food,4,415
13174,Cleanliness,3,496
13175,Cleanliness,2,352
13176,Cleanliness,5,216
13177,Service,1,21
13178,Cleanliness,1,410
13179,Food,3,52
13180,Food,4,267
13181,Service,2,283
13182,Food,1,37
13183,Cleanliness,3,172
13184,Cleanliness,4,181
13185,Service,4,110
13186,Service,4,475
13187,Service,5,33
13188,Food,1,294
13189,Cleanliness,5,191
13190,Cleanliness,3,473
13191,Cleanliness,4,347
13192,Cleanliness,2,200
13193,Service,5,77
13194,Service,4,139
13195,Service,5,424
13196,Food,5,118
13197,Cleanliness,2,408
13198,Food,5,471
13199,Cleanliness,4,295
13200,Service,2,113
13201,Food,3,257
13202,Food,4,13
13203,Cleanliness,1,423
13204,Cleanliness,2,318
13205,Service,3,148
13206,Service,4,56
13207,Cleanliness,5,401
13208,Cleanliness,2,164
13209,Cleanliness,1,32
13210,Service,3,24
13211,Food,1,309
13212,Cleanliness,5,148
13213,Food,1,220
13214,Service,2,364
13215,Food,2,144
13216,Service,4,159
13217,Food,2,396
13218,Food,5,193
13219,Service,1,339
13220,Food,2,146
13221,Food,4,408
13222,Cleanliness,4,91
13223,Service,4,251
13224,Service,2,1
13225,Service,2,493
13226,Service,3,147
13227,Food,3,211
13228,Service,2,58
13229,Cleanliness,1,334
13230,Cleanliness,5,479
13231,Service,3,251
13232,Food,1,25
13233,Service,2,455
13234,Cleanliness,4,333
13235,Cleanliness,5,444
13236,Service,5,79
13237,Cleanliness,4,400
13238,Cleanliness,4,383
13239,Service,5,188
13240,Service,2,295
13241,Cleanliness,1,443
13242,Cleanliness,3,426
13243,Service,4,224
13244,Cleanliness,1,350
13245,Food,4,224
13246,Service,3,455
13247,Service,2,346
13248,Food,5,164
13249,Service,1,252
13250,Cleanliness,4,94
13251,Food,3,3
13252,Cleanliness,3,201
13253,Service,5,442
13254,Service,3,400
13255,Cleanliness,5,458
13256,Cleanliness,3,178
13257,Service,5,66
13258,Food,3,197
13259,Service,2,208
13260,Service,4,279
13261,Service,1,237
13262,Service,5,443
13263,Food,5,462
13264,Cleanliness,1,79
13265,Cleanliness,4,334
13266,Cleanliness,5,55
13267,Cleanliness,5,148
13268,Service,5,309
13269,Food,4,471
13270,Food,5,112
13271,Food,4,36
13272,Cleanliness,2,396
13273,Cleanliness,1,293
13274,Service,5,453
13275,Food,1,375
13276,Cleanliness,2,268
13277,Cleanliness,4,364
13278,Service,1,443
13279,Service,2,100
13280,Cleanliness,1,417
13281,Cleanliness,4,9
13282,Cleanliness,5,293
13283,Food,4,8
13284,Cleanliness,3,137
13285,Food,4,323
13286,Cleanliness,4,245
13287,Service,1,296
13288,Service,4,293
13289,Service,1,42
13290,Food,2,71
13291,Food,3,99
13292,Service,1,259
13293,Cleanliness,4,122
13294,Cleanliness,2,95
13295,Service,1,486
13296,Service,2,389
13297,Food,5,436
13298,Food,1,279
13299,Food,2,239
13300,Cleanliness,5,315
13301,Food,2,380
13302,Cleanliness,3,192
13303,Cleanliness,4,324
13304,Food,4,319
13305,Food,5,283
13306,Food,2,449
13307,Food,2,127
13308,Service,2,139
13309,Cleanliness,2,206
13310,Service,2,45
13311,Food,1,134
13312,Food,3,41
13313,Cleanliness,2,230
13314,Service,5,322
13315,Food,5,176
13316,Food,5,182
13317,Service,1,490
13318,Cleanliness,3,68
13319,Cleanliness,4,458
13320,Service,5,178
13321,Cleanliness,1,133
13322,Service,3,96
13323,Service,1,97
13324,Cleanliness,2,145
13325,Service,5,77
13326,Service,2,139
13327,Cleanliness,3,500
13328,Food,4,279
13329,Service,1,372
13330,Cleanliness,3,182
13331,Cleanliness,1,157
13332,Service,2,196
13333,Service,1,483
13334,Food,5,316
13335,Food,3,440
13336,Food,1,255
13337,Cleanliness,4,297
13338,Cleanliness,2,32
13339,Service,1,8
13340,Service,1,147
13341,Cleanliness,3,124
13342,Cleanliness,1,231
13343,Service,5,49
13344,Cleanliness,5,205
13345,Service,3,427
13346,Food,4,201
13347,Service,4,171
13348,Service,1,300
13349,Service,2,403
13350,Service,4,203
13351,Food,4,215
13352,Cleanliness,2,476
13353,Service,5,155
13354,Cleanliness,2,227
13355,Cleanliness,2,283
13356,Cleanliness,3,257
13357,Cleanliness,1,279
13358,Cleanliness,2,478
13359,Service,1,146
13360,Cleanliness,1,224
13361,Service,5,300
13362,Cleanliness,3,72
13363,Service,5,441
13364,Food,1,119
13365,Food,1,92
13366,Cleanliness,4,29
13367,Service,5,484
13368,Cleanliness,4,480
13369,Food,5,234
13370,Service,4,173
13371,Cleanliness,3,465
13372,Service,2,437
13373,Food,5,365
13374,Service,5,349
13375,Food,3,169
13376,Cleanliness,5,221
13377,Food,4,483
13378,Cleanliness,3,48
13379,Service,1,101
13380,Cleanliness,5,63
13381,Service,3,285
13382,Service,4,89
13383,Service,4,263
13384,Cleanliness,1,57
13385,Cleanliness,5,239
13386,Service,5,100
13387,Cleanliness,5,304
13388,Service,2,216
13389,Service,3,291
13390,Food,3,422
13391,Cleanliness,1,171
13392,Cleanliness,5,429
13393,Food,3,82
13394,Service,2,123
13395,Cleanliness,5,322
13396,Service,5,482
13397,Food,2,348
13398,Food,5,384
13399,Cleanliness,4,201
13400,Food,2,349
13401,Cleanliness,3,58
13402,Service,1,437
13403,Cleanliness,1,172
13404,Food,2,328
13405,Food,1,28
13406,Service,5,451
13407,Cleanliness,2,341
13408,Service,3,407
13409,Service,1,159
13410,Cleanliness,1,453
13411,Service,5,415
13412,Food,5,22
13413,Cleanliness,5,426
13414,Cleanliness,5,44
13415,Cleanliness,5,145
13416,Food,2,305
13417,Cleanliness,3,6
13418,Cleanliness,2,298
13419,Service,5,60
13420,Service,5,316
13421,Food,3,195
13422,Service,4,228
13423,Cleanliness,4,179
13424,Service,4,287
13425,Cleanliness,5,36
13426,Cleanliness,1,322
13427,Service,3,67
13428,Food,4,157
13429,Food,3,104
13430,Cleanliness,1,75
13431,Service,2,439
13432,Cleanliness,1,333
13433,Cleanliness,3,363
13434,Food,1,294
13435,Service,2,123
13436,Food,2,289
13437,Service,4,409
13438,Cleanliness,4,103
13439,Cleanliness,1,364
13440,Food,1,223
13441,Food,3,275
13442,Cleanliness,2,43
13443,Cleanliness,5,386
13444,Cleanliness,1,470
13445,Food,4,381
13446,Service,2,148
13447,Cleanliness,1,238
13448,Cleanliness,3,415
13449,Service,2,279
13450,Cleanliness,4,376
13451,Cleanliness,4,253
13452,Food,4,434
13453,Cleanliness,4,60
13454,Service,4,47
13455,Cleanliness,2,286
13456,Service,1,399
13457,Food,4,418
13458,Cleanliness,1,68
13459,Cleanliness,5,357
